EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 06-04-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : minimum temperature in 0.1 &#176;C
23-27 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, WROCLAW (STAID: 210).
Blended and updated with sources: 100660 912424 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
100660,19661202,   14,    0
100660,19661203,    8,    0
100660,19661204,  -34,    0
100660,19661205,  -30,    0
100660,19661206,  -53,    0
100660,19661207,  -16,    0
100660,19661208,   -6,    0
100660,19661209,  -37,    0
100660,19661210,  -28,    0
100660,19661211,    6,    0
100660,19661212,  -22,    0
100660,19661213,    1,    0
100660,19661214,   -6,    0
100660,19661215,   -1,    0
100660,19661216,  -19,    0
100660,19661217,  -33,    0
100660,19661218,    9,    0
100660,19661219,   40,    0
100660,19661220,    4,    0
100660,19661221,  -16,    0
100660,19661222,  -16,    0
100660,19661223,  -46,    0
100660,19661224,  -23,    0
100660,19661225,    0,    0
100660,19661226,   -3,    0
100660,19661227,  -40,    0
100660,19661228,  -65,    0
100660,19661229,  -18,    0
100660,19661230,    7,    0
100660,19661231,   16,    0
100660,19670101,    6,    0
100660,19670102,   -2,    0
100660,19670103,    5,    0
100660,19670104,  -22,    0
100660,19670105,  -44,    0
100660,19670106,  -57,    0
100660,19670107,  -48,    0
100660,19670108,  -92,    0
100660,19670109, -108,    0
100660,19670110, -134,    0
100660,19670111, -144,    0
100660,19670112,  -43,    0
100660,19670113,  -34,    0
100660,19670114,   14,    0
100660,19670115,  -11,    0
100660,19670116,  -68,    0
100660,19670117,  -28,    0
100660,19670118,  -27,    0
100660,19670119,  -57,    0
100660,19670120,  -79,    0
100660,19670121,  -79,    0
100660,19670122,    7,    0
100660,19670123,   -7,    0
100660,19670124,  -10,    0
100660,19670125,   -1,    0
100660,19670126,   12,    0
100660,19670127,  -15,    0
100660,19670128,  -78,    0
100660,19670129,   11,    0
100660,19670130,  -10,    0
100660,19670131,  -58,    0
100660,19670201,  -16,    0
100660,19670202,   22,    0
100660,19670203,   45,    0
100660,19670204,   56,    0
100660,19670205,   26,    0
100660,19670206,   10,    0
100660,19670207,    3,    0
100660,19670208,  -31,    0
100660,19670209,  -61,    0
100660,19670210,  -81,    0
100660,19670211,  -73,    0
100660,19670212,  -61,    0
100660,19670213,  -96,    0
100660,19670214, -115,    0
100660,19670215,  -72,    0
100660,19670216,  -54,    0
100660,19670217,  -40,    0
100660,19670218,   -4,    0
100660,19670219,  -27,    0
100660,19670220,   23,    0
100660,19670221,    5,    0
100660,19670222,   19,    0
100660,19670223,   -6,    0
100660,19670224,   27,    0
100660,19670225,  -18,    0
100660,19670226,  -17,    0
100660,19670227,  -11,    0
100660,19670228,   19,    0
100660,19670301,   30,    0
100660,19670302,  -13,    0
100660,19670303,    7,    0
100660,19670304,   51,    0
100660,19670305,   20,    0
100660,19670306,   47,    0
100660,19670307,  -23,    0
100660,19670308,    2,    0
100660,19670309,    8,    0
100660,19670310,   44,    0
100660,19670311,   78,    0
100660,19670312,    9,    0
100660,19670313,   -4,    0
100660,19670314,   13,    0
100660,19670315,   15,    0
100660,19670316,   16,    0
100660,19670317,   10,    0
100660,19670318,   24,    0
100660,19670319,   10,    0
100660,19670320,   -5,    0
100660,19670321,   -7,    0
100660,19670322,   63,    0
100660,19670323,   19,    0
100660,19670324,    6,    0
100660,19670325,   13,    0
100660,19670326,  -10,    0
100660,19670327,   53,    0
100660,19670328,   40,    0
100660,19670329,   -6,    0
100660,19670330,   -3,    0
100660,19670331,  -13,    0
100660,19670401,  -30,    0
100660,19670402,   -5,    0
100660,19670403,  -33,    0
100660,19670404,   45,    0
100660,19670405,   14,    0
100660,19670406,    8,    0
100660,19670407,   28,    0
100660,19670408,    0,    0
100660,19670409,   33,    0
100660,19670410,   94,    0
100660,19670411,   96,    0
100660,19670412,   63,    0
100660,19670413,   73,    0
100660,19670414,   79,    0
100660,19670415,   52,    0
100660,19670416,    5,    0
100660,19670417,   69,    0
100660,19670418,   52,    0
100660,19670419,    2,    0
100660,19670420,   19,    0
100660,19670421,   48,    0
100660,19670422,    4,    0
100660,19670423,  -11,    0
100660,19670424,    9,    0
100660,19670425,    3,    0
100660,19670426,    1,    0
100660,19670427,   48,    0
100660,19670428,   61,    0
100660,19670429,   23,    0
100660,19670430,   35,    0
100660,19670501,   50,    0
100660,19670502,   87,    0
100660,19670503,   64,    0
100660,19670504,   35,    0
100660,19670505,   -4,    0
100660,19670506,   45,    0
100660,19670507,   64,    0
100660,19670508,   66,    0
100660,19670509,   73,    0
100660,19670510,   75,    0
100660,19670511,   86,    0
100660,19670512,   64,    0
100660,19670513,   97,    0
100660,19670514,  119,    0
100660,19670515,  113,    0
100660,19670516,  139,    0
100660,19670517,  128,    0
100660,19670518,  123,    0
100660,19670519,   74,    0
100660,19670520,   36,    0
100660,19670521,  108,    0
100660,19670522,   95,    0
100660,19670523,  119,    0
100660,19670524,   97,    0
100660,19670525,   39,    0
100660,19670526,   76,    0
100660,19670527,   88,    0
100660,19670528,   43,    0
100660,19670529,  112,    0
100660,19670530,   89,    0
100660,19670531,  110,    0
100660,19670601,   76,    0
100660,19670602,   73,    0
100660,19670603,   91,    0
100660,19670604,   82,    0
100660,19670605,  115,    0
100660,19670606,   57,    0
100660,19670607,   96,    0
100660,19670608,  126,    0
100660,19670609,  107,    0
100660,19670610,   93,    0
100660,19670611,   80,    0
100660,19670612,   80,    0
100660,19670613,   68,    0
100660,19670614,    6,    0
100660,19670615,   41,    0
100660,19670616,  121,    0
100660,19670617,   81,    0
100660,19670618,   83,    0
100660,19670619,  109,    0
100660,19670620,   95,    0
100660,19670621,  123,    0
100660,19670622,   94,    0
100660,19670623,  111,    0
100660,19670624,  139,    0
100660,19670625,  147,    0
100660,19670626,  174,    0
100660,19670627,  152,    0
100660,19670628,  155,    0
100660,19670629,  107,    0
100660,19670630,  136,    0
100660,19670701,  109,    0
100660,19670702,  128,    0
100660,19670703,  151,    0
100660,19670704,  162,    0
100660,19670705,   93,    0
100660,19670706,   89,    0
100660,19670707,   76,    0
100660,19670708,  110,    0
100660,19670709,  138,    0
100660,19670710,  131,    0
100660,19670711,   91,    0
100660,19670712,   99,    0
100660,19670713,  118,    0
100660,19670714,  138,    0
100660,19670715,  178,    0
100660,19670716,  160,    0
100660,19670717,  123,    0
100660,19670718,  143,    0
100660,19670719,  116,    0
100660,19670720,  143,    0
100660,19670721,  135,    0
100660,19670722,  157,    0
100660,19670723,  129,    0
100660,19670724,  146,    0
100660,19670725,   94,    0
100660,19670726,  110,    0
100660,19670727,  125,    0
100660,19670728,  139,    0
100660,19670729,  142,    0
100660,19670730,  149,    0
100660,19670731,  135,    0
100660,19670801,  155,    0
100660,19670802,  159,    0
100660,19670803,  169,    0
100660,19670804,  166,    0
100660,19670805,  130,    0
100660,19670806,   92,    0
100660,19670807,   89,    0
100660,19670808,   70,    0
100660,19670809,  119,    0
100660,19670810,  148,    0
100660,19670811,  155,    0
100660,19670812,  135,    0
100660,19670813,  119,    0
100660,19670814,  101,    0
100660,19670815,  101,    0
100660,19670816,  122,    0
100660,19670817,  149,    0
100660,19670818,   89,    0
100660,19670819,   84,    0
100660,19670820,  141,    0
100660,19670821,   88,    0
100660,19670822,  110,    0
100660,19670823,   81,    0
100660,19670824,   95,    0
100660,19670825,   90,    0
100660,19670826,   91,    0
100660,19670827,  139,    0
100660,19670828,  122,    0
100660,19670829,   93,    0
100660,19670830,   98,    0
100660,19670831,  128,    0
100660,19670901,  108,    0
100660,19670902,  107,    0
100660,19670903,  151,    0
100660,19670904,  138,    0
100660,19670905,  131,    0
100660,19670906,  122,    0
100660,19670907,  116,    0
100660,19670908,  126,    0
100660,19670909,  124,    0
100660,19670910,  125,    0
100660,19670911,  118,    0
100660,19670912,  118,    0
100660,19670913,  128,    0
100660,19670914,  112,    0
100660,19670915,  123,    0
100660,19670916,  130,    0
100660,19670917,  115,    0
100660,19670918,  111,    0
100660,19670919,  100,    0
100660,19670920,  111,    0
100660,19670921,   77,    0
100660,19670922,  114,    0
100660,19670923,   77,    0
100660,19670924,   53,    0
100660,19670925,   78,    0
100660,19670926,  126,    0
100660,19670927,  134,    0
100660,19670928,  102,    0
100660,19670929,   42,    0
100660,19670930,   52,    0
100660,19671001,   98,    0
100660,19671002,   64,    0
100660,19671003,  121,    0
100660,19671004,   80,    0
100660,19671005,   97,    0
100660,19671006,   84,    0
100660,19671007,   50,    0
100660,19671008,  127,    0
100660,19671009,   90,    0
100660,19671010,   94,    0
100660,19671011,  129,    0
100660,19671012,   84,    0
100660,19671013,   58,    0
100660,19671014,  115,    0
100660,19671015,   97,    0
100660,19671016,  122,    0
100660,19671017,   89,    0
100660,19671018,   50,    0
100660,19671019,   14,    0
100660,19671020,   19,    0
100660,19671021,   28,    0
100660,19671022,    6,    0
100660,19671023,   89,    0
100660,19671024,   75,    0
100660,19671025,   57,    0
100660,19671026,   34,    0
100660,19671027,  111,    0
100660,19671028,   95,    0
100660,19671029,   38,    0
100660,19671030,   36,    0
100660,19671031,   -4,    0
100660,19671101,   13,    0
100660,19671102,    7,    0
100660,19671103,   45,    0
100660,19671104,   20,    0
100660,19671105,   59,    0
100660,19671106,   36,    0
100660,19671107,  -13,    0
100660,19671108,   16,    0
100660,19671109,   53,    0
100660,19671110,   42,    0
100660,19671111,   12,    0
100660,19671112,   19,    0
100660,19671113,   28,    0
100660,19671114,  -12,    0
100660,19671115,    0,    0
100660,19671116,   54,    0
100660,19671117,   15,    0
100660,19671118,  -30,    0
100660,19671119,   17,    0
100660,19671120,  -39,    0
100660,19671121,  -54,    0
100660,19671122,  -26,    0
100660,19671123,   37,    0
100660,19671124,  -12,    0
100660,19671125,  -57,    0
100660,19671126,  -47,    0
100660,19671127,  -41,    0
100660,19671128,  -19,    0
100660,19671129,  -29,    0
100660,19671130,    1,    0
100660,19671201,  -36,    0
100660,19671202,   -2,    0
100660,19671203,   13,    0
100660,19671204,   19,    0
100660,19671205,    9,    0
100660,19671206,    8,    0
100660,19671207,    5,    0
100660,19671208,  -57,    0
100660,19671209,  -74,    0
100660,19671210,  -58,    0
100660,19671211, -103,    0
100660,19671212, -115,    0
100660,19671213, -136,    0
100660,19671214, -101,    0
100660,19671215,  -79,    0
100660,19671216,   10,    0
100660,19671217,   -8,    0
100660,19671218,  -27,    0
100660,19671219,  -69,    0
100660,19671220,  -69,    0
100660,19671221,  -82,    0
100660,19671222,  -25,    0
100660,19671223,   28,    0
100660,19671224,   56,    0
100660,19671225,   31,    0
100660,19671226,  -21,    0
100660,19671227,  -37,    0
100660,19671228,  -65,    0
100660,19671229,    0,    0
100660,19671230,  -34,    0
100660,19671231,  -51,    0
100660,19680101,  -37,    0
100660,19680102,  -59,    0
100660,19680103,  -72,    0
100660,19680104, -133,    0
100660,19680105,  -31,    0
100660,19680106,  -42,    0
100660,19680107,  -76,    0
100660,19680108,  -81,    0
100660,19680109, -106,    0
100660,19680110, -193,    0
100660,19680111, -228,    0
100660,19680112,  -99,    0
100660,19680113, -113,    0
100660,19680114, -152,    0
100660,19680115,  -53,    0
100660,19680116,   32,    0
100660,19680117,   15,    0
100660,19680118,   25,    0
100660,19680119,    5,    0
100660,19680120,    6,    0
100660,19680121,  -47,    0
100660,19680122,  -18,    0
100660,19680123,   -1,    0
100660,19680124,   -1,    0
100660,19680125,  -23,    0
100660,19680126,  -24,    0
100660,19680127,  -36,    0
100660,19680128,  -43,    0
100660,19680129,    2,    0
100660,19680130,   10,    0
100660,19680131,   24,    0
100660,19680201,   -1,    0
100660,19680202,   38,    0
100660,19680203,  -11,    0
100660,19680204,   10,    0
100660,19680205,   14,    0
100660,19680206,    7,    0
100660,19680207,   -6,    0
100660,19680208,   -5,    0
100660,19680209,   20,    0
100660,19680210,   -5,    0
100660,19680211,    4,    0
100660,19680212,  -15,    0
100660,19680213,  -29,    0
100660,19680214,   26,    0
100660,19680215,   23,    0
100660,19680216,  -38,    0
100660,19680217,  -49,    0
100660,19680218,  -83,    0
100660,19680219,  -45,    0
100660,19680220,  -31,    0
100660,19680221,  -34,    0
100660,19680222,   -9,    0
100660,19680223,    3,    0
100660,19680224,  -29,    0
100660,19680225,  -52,    0
100660,19680226,  -94,    0
100660,19680227, -154,    0
100660,19680228,  -23,    0
100660,19680229,  -31,    0
100660,19680301,  -20,    0
100660,19680302,  -80,    0
100660,19680303,  -88,    0
100660,19680304,  -73,    0
100660,19680305,  -65,    0
100660,19680306,    4,    0
100660,19680307,    4,    0
100660,19680308,   -3,    0
100660,19680309,   10,    0
100660,19680310,  -36,    0
100660,19680311,  -69,    0
100660,19680312,  -58,    0
100660,19680313,  -32,    0
100660,19680314,    2,    0
100660,19680315,  -17,    0
100660,19680316,   10,    0
100660,19680317,   -1,    0
100660,19680318,   14,    0
100660,19680319,   29,    0
100660,19680320,    6,    0
100660,19680321,   50,    0
100660,19680322,   50,    0
100660,19680323,   15,    0
100660,19680324,   56,    0
100660,19680325,   39,    0
100660,19680326,   44,    0
100660,19680327,   15,    0
100660,19680328,   17,    0
100660,19680329,    0,    0
100660,19680330,   50,    0
100660,19680331,   49,    0
100660,19680401,   11,    0
100660,19680402,    6,    0
100660,19680403,   56,    0
100660,19680404,   -7,    0
100660,19680405,   -3,    0
100660,19680406,   28,    0
100660,19680407,  -15,    0
100660,19680408,   14,    0
100660,19680409,  -27,    0
100660,19680410,  -12,    0
100660,19680411,   -5,    0
100660,19680412,  -43,    0
100660,19680413,  -39,    0
100660,19680414,  -39,    0
100660,19680415,  -26,    0
100660,19680416,   14,    0
100660,19680417,   11,    0
100660,19680418,   21,    0
100660,19680419,   53,    0
100660,19680420,   70,    0
100660,19680421,   69,    0
100660,19680422,   79,    0
100660,19680423,   66,    0
100660,19680424,  110,    0
100660,19680425,   90,    0
100660,19680426,  104,    0
100660,19680427,   70,    0
100660,19680428,   85,    0
100660,19680429,   52,    0
100660,19680430,   88,    0
100660,19680501,   57,    0
100660,19680502,   54,    0
100660,19680503,   73,    0
100660,19680504,   25,    0
100660,19680505,  106,    0
100660,19680506,  116,    0
100660,19680507,  103,    0
100660,19680508,   80,    0
100660,19680509,   34,    0
100660,19680510,   65,    0
100660,19680511,   65,    0
